,Software_Developer,Database_Administrator,Systems_Administrator,Project_manager,Web_Developer,Network_Administrator,Security_Analyst,Python_Developer,Java_Developer,Front_End_Developer
2328,0.0064590364,0.002313578,0.07516804,0.026681956,0.0029622682,0.020242121,0.9702214,0.00071963685,0.0019800984,3.0075322e-05
2329,0.007456898,0.004723668,0.99648994,0.07667594,0.0014283055,0.8506812,0.008569538,0.0002484311,5.5742974e-05,0.0014017833
2330,0.9929812,0.006532642,0.007258416,0.006625519,0.9891695,0.0032274479,0.0001427262,0.0023596124,0.0036209163,0.010589866
2331,0.99558026,0.0014836469,0.005251371,0.00182226,0.022249322,0.002115475,0.0030963656,0.003039278,0.98037165,0.004495846
2332,0.029090635,0.0046552294,0.004685497,0.98340994,0.0028593836,0.00438186,0.008118463,0.0006331239,8.420502e-06,0.0012853335
2333,0.9987563,0.0046935515,0.007230542,0.014223516,0.55008346,0.0041075745,0.0019027549,0.92016584,0.8259453,0.03162146
2334,0.013788308,0.0058894493,0.9958319,0.027650993,0.0024345892,0.042033076,0.0101486845,8.392582e-05,0.00019124194,0.0041996846
2335,0.9963425,0.00075604615,0.003271331,0.0060432213,0.029257724,0.002758997,0.0017120251,0.9890549,0.0077180625,0.0064103142
2336,0.998607,0.0040470045,0.004450107,0.0044617415,0.9800324,0.007559337,0.0005572421,0.0023304848,0.9662311,0.019796273
2337,0.046545073,0.013022702,0.011670191,0.9908523,0.0042333375,0.0070529375,0.008205893,0.0018103317,9.058859e-06,0.0017390761
2338,0.638833,0.00857408,0.015186461,0.98601323,0.019562183,0.0052648415,0.0039871754,0.006010263,0.000105371975,0.0036778902
2339,0.99520904,0.0012366322,0.0039822375,0.009028744,0.06511765,7.814001e-05,5.3412015e-05,0.002903986,0.0043038954,0.98937666
2340,0.0038991652,0.019885201,0.020483369,0.004277065,0.0012038283,0.009980969,0.18714762,0.0002073239,0.00039386796,8.209254e-05
2341,0.9956245,0.0035536317,0.0031691757,0.0014831955,0.83065665,0.0023841283,0.00019061932,0.0033708133,0.01789297,0.0013239981
2342,0.9965095,0.0030288398,0.0053958944,0.0046731583,0.9822593,0.004808461,0.00018361975,0.008416566,0.0049286173,0.004565446
2343,0.015373307,0.0020212817,0.009108621,0.62644356,0.0047741416,0.020500267,0.92437553,0.00070973835,0.00043430887,4.3890675e-05
2344,0.9981489,0.0010844185,0.0042180885,0.0052688457,0.50638574,7.2610404e-05,2.4615229e-05,0.0019301155,0.025489643,0.99586546
2345,0.99353737,0.007941198,0.0037181212,0.0045903544,0.009581362,0.00066398893,8.497813e-05,0.0019780905,0.0016486131,0.0027804887
2346,0.9986286,0.0008341403,0.002042679,0.0004170189,0.2907888,0.00030889947,0.00058675255,0.0013248811,0.94273746,0.009230487
2347,0.020038184,0.9928154,0.009508607,0.0073991395,0.00342689,0.0007237893,0.0015037046,0.00024376286,0.0012134244,0.0012419511
2348,0.9969734,0.0042419313,0.0062782713,0.010834345,0.97267514,0.00032467284,4.24496e-06,0.0020494703,0.010088096,0.98487574
2349,0.026196398,0.0043382295,0.16165018,0.988117,0.0016440799,0.04437679,0.011561119,0.00071249384,3.2850219e-06,0.00067098386
2350,0.013286077,0.99493486,0.007776043,0.014559437,0.0050277915,0.0013087073,0.0021977278,0.00028493354,0.001258908,0.001044194
2351,0.007981744,0.0014815927,0.01450544,0.42790535,0.0008097972,0.010433393,0.49350396,0.00011647202,5.011485e-05,2.9055222e-05
2352,0.9952917,0.0031818876,0.0023117287,0.0053065163,0.9893461,0.0022684885,0.00011961238,0.0036369234,0.006064899,0.012225154
2353,0.0029946973,0.00035192308,0.3499152,0.10456562,0.00035393814,0.14456025,0.64259773,0.000101242345,6.160277e-05,1.8732551e-05
2354,0.99846566,0.0010555615,0.009684813,0.0139172645,0.053757012,0.003334187,0.0007746805,0.9865884,0.0020647713,0.014034136
2355,0.98826003,0.026929282,0.94249153,0.026261836,0.96311253,0.034640063,0.00054754165,0.0023380872,0.0265243,0.12999168
2356,0.10701649,0.06242813,0.5727144,0.10564316,0.03257322,0.09689119,0.01722183,0.002712104,0.00016812241,0.0021812723
2357,0.9922454,0.0021407327,0.0038507148,0.124414355,0.113885805,0.00017428922,9.460126e-05,0.0046202308,0.0026839336,0.9926488
2358,0.9952715,0.0024030232,0.002483701,0.004865427,0.98888355,0.0015022648,9.021034e-05,0.0026396448,0.005525723,0.015987033
2359,0.01568087,0.9934642,0.010991462,0.0080430275,0.003611158,0.0014010333,0.0015819015,0.00035518405,0.0009929934,0.00090308394
2360,0.9955236,0.0009927535,0.0035548937,0.014890779,0.1429981,9.542001e-05,3.282049e-05,0.0033176248,0.00164536,0.9927683
2361,0.99786013,0.0013913388,0.0044033746,0.001084651,0.094992325,0.0013609579,0.0018122172,0.0022524698,0.99354255,0.013924131
2362,0.99678767,0.0015662243,0.0058876206,0.01450602,0.97384155,0.00033440194,5.515785e-06,0.001922902,0.0071809026,0.9877835
2363,0.9974419,0.0012877501,0.0035729764,0.001096555,0.05441904,0.0010398815,0.0019541886,0.0025661674,0.9872283,0.0077905445
2364,0.9982601,0.0024957152,0.00590927,0.011348904,0.030893907,0.00046690012,7.996461e-05,0.0017084342,0.00271079,0.008448938
2365,0.20009194,0.019858614,0.4653788,0.04416851,0.11040848,0.039559055,0.016013602,0.00073953695,0.0008987692,0.0045346334
2366,0.9904322,0.0023340054,0.010802907,0.38411796,0.527438,0.0006868545,9.881604e-05,0.019338679,0.0012527895,0.9942485
2367,0.99816245,0.00084535853,0.0030458085,0.0069158296,0.7795152,8.2322236e-05,1.2936047e-05,0.0038503709,0.009688934,0.9944094
2368,0.029764364,0.0036900735,0.006933193,0.9867464,0.0036921583,0.007733888,0.0073825764,0.0006365557,6.7914552e-06,0.0015745149
2369,0.024408989,0.09826091,0.94717306,0.9666579,0.0016371094,0.12815763,0.018814333,0.00065478525,1.28566235e-05,0.00062254025
2370,0.012438438,0.98745394,0.031898294,0.022200324,0.004528073,0.006912376,0.114701115,0.0012443353,0.002733941,0.00032349845
2371,0.9938,0.002551229,0.116746195,0.007751571,0.021875521,0.0046689417,0.0015414584,0.0024134573,0.042940628,0.0029582935
2372,0.97350276,0.00479291,0.030037832,0.9659335,0.104277864,0.019044172,0.0054469006,0.0194946,0.003844293,0.0072277454
2373,0.9989693,0.0025396838,0.024562059,0.04607514,0.9378142,0.010344161,0.00032083923,0.88268894,0.025897691,0.8600256
2374,0.051596206,0.014785616,0.009388328,0.98828053,0.0055447216,0.0068698004,0.008050179,0.0021693015,1.6407406e-05,0.0021553421
2375,0.0110246595,0.0033244702,0.07192329,0.028205743,0.006922574,0.9906543,0.007179719,0.0015368595,0.0005005298,0.001016613
2376,0.0073965173,0.025332037,0.9776323,0.019029649,0.0010362215,0.033649404,0.00630839,5.1323732e-05,4.4301385e-05,0.0005604981
2377,0.99718386,0.0024816876,0.0025191298,0.001444548,0.6282241,0.0002366576,2.4616776e-05,0.00061142276,0.0032862113,0.016740197
2378,0.993572,0.002790181,0.0031085357,0.0034914115,0.021859089,0.0033877862,0.0046136496,0.015615683,0.98327893,0.0036457235
2379,0.011729622,0.005752981,0.025228554,0.008283411,0.009522319,0.9847121,0.012825113,0.001984503,0.001899051,0.0008429755
2380,0.9958268,0.0008766016,0.003303427,0.005774916,0.022955954,0.002109019,0.0013007821,0.9837336,0.003908633,0.005311691
2381,0.0538816,0.0041627083,0.0128566595,0.9924446,0.004135429,0.015543567,0.010170854,0.0014013442,8.188986e-06,0.0013175795
2382,0.03151954,0.11320306,0.99382424,0.009481426,0.0032023843,0.01748226,0.0033256933,0.00015623437,0.00057094963,0.005550949
2383,0.9979513,0.0011334346,0.0038524712,0.005584687,0.07532768,0.003151703,0.001627164,0.9930633,0.031320732,0.008932461
2384,0.009004025,0.007903417,0.05000128,0.009332483,0.0034908245,0.9861,0.18647018,0.0010384341,0.002952603,0.00011091811
2385,0.9989813,0.0019297022,0.0030583676,0.017104547,0.89479786,0.0002447608,3.6321257e-05,0.0028725471,0.3864111,0.98563564
2386,0.0055552227,0.0037411402,0.92643553,0.033452056,0.001920716,0.99178725,0.009369928,0.00031975764,0.00013713399,0.00046332914
2387,0.950241,0.011929019,0.095694125,0.015560542,0.18797089,0.005554259,0.0012262862,0.0036482085,0.0028919533,0.0072503565
2388,0.01115731,0.002162285,0.07487286,0.03414102,0.0061352416,0.97709936,0.88562715,0.0030890591,0.0046721664,7.327762e-05
2389,0.99200094,0.0018594372,0.0033082752,0.011050623,0.03124506,0.00011058945,6.713218e-05,0.00224255,0.0035452344,0.9847381
2390,0.011000987,0.0055117956,0.99671304,0.044662114,0.0020902695,0.08825849,0.011519393,9.033559e-05,0.0001351539,0.0030395775
2391,0.029283008,0.89629185,0.93771696,0.9536612,0.009772172,0.093458064,0.019366687,0.0020619838,0.00013722882,0.0024041038
2392,0.0066738385,0.0050534178,0.23978144,0.0076059704,0.00358474,0.9946339,0.090689346,0.0016797299,0.0019338524,0.00027261712
2393,0.010065366,0.050128967,0.9337223,0.004327775,0.0012140422,0.0041328566,0.002521212,3.8964914e-05,9.4407325e-05,0.0019021147
2394,0.9979279,0.001201236,0.004928227,0.008152997,0.95256084,0.00030920972,8.2870865e-06,0.0019065638,0.029950183,0.9908646
2395,0.010374475,0.001211371,0.02741758,0.024311768,0.0044750115,0.04423617,0.9789313,0.0013576755,0.00382476,3.1889223e-05
2396,0.9907252,0.18139867,0.964651,0.05330347,0.09157465,0.0797678,0.0028990458,0.066947006,0.047158547,0.035300877
2397,0.9958049,0.0018368843,0.0050911135,0.021697363,0.9833838,0.0006085754,5.749429e-06,0.0023411848,0.0061295517,0.98070884
2398,0.99749243,0.0010427157,0.003916049,0.0065069143,0.04038337,0.0030497292,0.0016728338,0.99262846,0.014930659,0.006499277
2399,0.98581773,0.91869956,0.07082353,0.051623307,0.22296344,0.0065247365,0.00032852287,0.007791204,0.0066258577,0.010029016
2400,0.9970798,0.012118587,0.007725655,0.0038185406,0.079828076,0.0004616571,0.00010924335,0.0012136156,0.0071022934,0.0043382794
2401,0.024959888,0.012153569,0.71363574,0.05499027,0.0047688545,0.324898,0.9856068,0.0012813909,0.005125776,2.6399703e-05
2402,0.01122365,0.0017845721,0.071614005,0.037087914,0.0035599691,0.043286357,0.9842181,0.0014129545,0.0031688712,2.3974144e-05
2403,0.008969112,0.9822543,0.008095353,0.011256421,0.001854089,0.00074600586,0.0028585803,0.00023242562,0.00048225824,0.00042832966
2404,0.012959025,0.0017770927,0.16144063,0.037991535,0.0038146407,0.03849137,0.9854102,0.0010745637,0.003715877,2.6983605e-05
2405,0.020130938,0.0033283813,0.082083955,0.07948755,0.0081762355,0.971422,0.9514801,0.003918581,0.005658497,4.7547972e-05
2406,0.8536931,0.0048158164,0.017958665,0.96710247,0.20938228,0.003733834,0.0006603439,0.006256906,0.00024216634,0.6586684
2407,0.007530566,0.0031158924,0.99523526,0.05851922,0.0015282262,0.068694845,0.030858194,8.072979e-05,9.1037786e-05,0.0015025223
2408,0.9978516,0.0015621806,0.0018168334,0.0003255218,0.5224336,0.00028934042,0.00030994904,0.00034271317,0.92898643,0.020806272
2409,0.9966983,0.000981899,0.0035175937,0.0066984007,0.027499279,0.0023938627,0.001343602,0.9883222,0.004380947,0.006984144
2410,0.007066321,0.004158698,0.2400514,0.044355523,0.0033644917,0.990141,0.0057067974,0.0005079301,0.00017421412,0.00053099875
2411,0.029811425,0.0027713135,0.047283642,0.9644127,0.0037731922,0.047694866,0.7854255,0.0010282643,9.8855344e-05,6.7421075e-05
2412,0.9980798,0.0038434146,0.0053068385,0.008052517,0.9840067,0.0042563654,0.00016227899,0.23418981,0.0028662481,0.0172217
2413,0.9952734,0.04544068,0.007726723,0.0039439322,0.010655587,0.0006245611,0.00031328085,0.008790111,0.015016617,0.0021715516
2414,0.87552077,0.013943354,0.015995068,0.020605987,0.01974926,0.0042413715,0.012304402,0.006726802,0.118604876,0.00389179
2415,0.9971981,0.000915803,0.0042845854,0.0067006284,0.032108843,0.0029541012,0.0015870391,0.99020934,0.008706786,0.005608318
2416,0.9958967,0.0012673211,0.004800449,0.011720721,0.98961836,0.0029355825,0.00015267704,0.0018842296,0.004305653,0.018810961
2417,0.058934495,0.008021132,0.0052313698,0.98616785,0.005893789,0.003966582,0.0066489405,0.00094377034,2.045753e-05,0.002371394
2418,0.44974896,0.0027176023,0.00982922,0.9866853,0.011536515,0.005483657,0.0032877298,0.0014639108,5.606647e-05,0.004029315
2419,0.05161216,0.0034349586,0.0061329105,0.9871306,0.0042394507,0.005896382,0.005789247,0.000772115,8.316952e-06,0.0017761092
2420,0.9991092,0.0044538165,0.008038558,0.0038505741,0.60414565,0.00040249698,0.00043265292,0.0024186866,0.96327776,0.9626917
2421,0.99881965,0.0017241243,0.0028145139,0.002032393,0.83250695,0.0017574523,0.0008633478,0.0015362056,0.98407215,0.0120456675
2422,0.9983742,0.0019277594,0.006417668,0.0006624679,0.045926295,0.0008428169,0.000674027,0.0009124916,0.94766295,0.00528773
2423,0.11234733,0.010344883,0.9391281,0.0013711858,0.0016580747,0.024265116,0.008516129,4.8973376e-05,0.005001475,0.0007579637
2424,0.018429928,0.0050632805,0.9909135,0.013552985,0.002512479,0.01647471,0.005319113,7.496602e-05,0.00021386553,0.0053534736
2425,0.9958275,0.0018650318,0.0053296215,0.033964876,0.3906189,0.00025819958,9.72445e-05,0.07636906,0.0019365471,0.9885942
2426,0.035843298,0.0032996987,0.0076400805,0.9886114,0.0037833257,0.006405287,0.011156874,0.000815598,7.65033e-06,0.0013535422
2427,0.034823414,0.98381305,0.9458267,0.041227907,0.011571378,0.016674498,0.0036024766,0.00042710587,0.0019743482,0.005257395
2428,0.99840575,0.004865625,0.0054336134,0.005103555,0.9615536,0.010017718,0.0010218546,0.001861683,0.9853243,0.0106664505
2429,0.95581335,0.0016457456,0.05246215,0.069859274,0.7272029,0.005497423,0.0025045695,0.011228122,0.009112728,0.97463894
2430,0.9983652,0.0011794008,0.006401916,0.008134518,0.03428507,0.002214405,0.0007301066,0.9744854,0.0041831178,0.007575423
2431,0.037414476,0.004562002,0.007434732,0.98862666,0.0038924576,0.0064060306,0.007240763,0.00089842157,7.2656476e-06,0.0016078616
2432,0.9978091,0.0010576493,0.004551447,0.005605952,0.048662707,0.0029693209,0.0012341735,0.9907108,0.0075311284,0.007960082
2433,0.99961495,0.0023298385,0.003361757,0.002445936,0.8882661,0.0023497327,0.0003419622,0.1314063,0.9143548,0.0303053
2434,0.012960495,0.99162793,0.00911076,0.0070525995,0.0032896113,0.0007527633,0.0019617698,0.0002683746,0.0013475798,0.0011815712
2435,0.013531417,0.9921325,0.005171481,0.009547294,0.0038525774,0.00091309124,0.0023518002,0.00030415595,0.0016659495,0.0010097201
2436,0.012370536,0.0011125745,0.9453632,0.2096386,0.0012748901,0.9698832,0.05071573,0.00035534648,3.8761737e-05,0.0001008423
2437,0.9937703,0.0020195895,0.0016521385,0.0038772912,0.8898971,0.00093506323,0.000115706855,0.001464057,0.004136715,0.0063214926
2438,0.0075241816,0.007276305,0.9954442,0.018164514,0.001602832,0.11072546,0.008284121,5.8862373e-05,0.00012351264,0.0022267352
2439,0.0071180114,0.006056899,0.99006045,0.014547339,0.0017561762,0.031049319,0.007107561,4.416358e-05,0.00010185851,0.00226246
2440,0.9841649,0.003524609,0.0025835738,0.0033295946,0.82310075,0.0006631687,0.0003706351,0.0028725732,0.008738125,0.008886424
2441,0.99617404,0.001616059,0.0017579993,0.001815619,0.95202106,0.0011178107,6.339342e-05,0.0018588522,0.006657862,0.008005762
2442,0.9988882,0.0016623638,0.019509349,0.012151651,0.03795133,0.0039342563,0.0008115875,0.9690833,0.0050643045,0.010048213
2443,0.99886847,0.0014388649,0.003193169,0.0015049967,0.5500936,0.0012466891,0.0010596875,0.0012047476,0.995067,0.021798257
2444,0.0120961405,0.99139625,0.006395389,0.007619014,0.0035346197,0.0010159787,0.002031576,0.00029010497,0.0014287553,0.0009921796
2445,0.025793908,0.9904435,0.01810239,0.006725011,0.005341533,0.0015801047,0.005230429,0.00037804316,0.0013485496,0.0007170007
2446,0.9980311,0.0022693845,0.0221732,0.04518278,0.035883088,0.013119518,0.0014470145,0.981724,0.0021514497,0.0046500065
2447,0.99442154,0.0012622717,0.003301719,0.010908047,0.054424994,8.9025045e-05,4.209066e-05,0.002067664,0.0030702061,0.9873394
2448,0.036680803,0.9463755,0.004548082,0.006316657,0.0020414635,0.00033873392,0.007871838,0.000711589,0.00067108916,0.0003693464
2449,0.09458325,0.01565125,0.96467066,0.77623034,0.008776081,0.23436606,0.97779316,0.0031962045,0.0024202873,0.00015004915
2450,0.9976063,0.0015445565,0.0045321584,0.008870973,0.9794389,0.00037352974,6.344109e-06,0.002279197,0.015542371,0.98238015
2451,0.99015385,0.0017730802,0.0016221097,0.0017354888,0.68271124,0.00022496696,0.00015123116,0.0010104033,0.009309801,0.023229638
2452,0.9983039,0.0013837148,0.0045948187,0.008494941,0.97972167,0.00039650814,7.929776e-06,0.0031323812,0.02940789,0.98187226
2453,0.029600164,0.003893191,0.055928517,0.99086666,0.0019544926,0.027144326,0.017624134,0.0009901946,4.6960213e-06,0.00076042674
2454,0.03075127,0.0016150415,0.96752775,0.04496241,0.0044938955,0.92323834,0.9522449,0.0008972252,0.0044140555,6.644199e-05
2455,0.12267261,0.035249718,0.0016729786,0.4312885,0.008581423,0.00078606396,0.025597371,0.0008064286,0.001867263,0.00080069946
2456,0.04650415,0.005470263,0.2588503,0.35983866,0.0068704155,0.98697644,0.9342323,0.0045479876,0.0039186357,6.556835e-05
2457,0.008660791,0.0049708984,0.9952154,0.0379716,0.0018616433,0.9677302,0.008317375,0.00021235597,0.00011931335,0.0010669256
2458,0.99862564,0.001671276,0.0029875436,0.0017809507,0.23969273,0.001216173,0.0013674943,0.002079098,0.9954521,0.021451695
2459,0.0071255635,0.004632199,0.99668473,0.030068869,0.00202037,0.9219335,0.009371371,0.00016626962,0.00011981032,0.0011418147
2460,0.018451968,0.00240926,0.068147294,0.97984433,0.0012267301,0.10656014,0.017989399,0.00055793644,3.7959965e-06,0.00033476652
2461,0.010412769,0.9832772,0.0027039174,0.010849574,0.0035786768,0.00081201905,0.002479809,0.00027096673,0.0010178356,0.0008482629
2462,0.9962651,0.0011100454,0.0043583782,0.007773655,0.024338374,0.0030008687,0.0019019933,0.9901468,0.006247506,0.004471308
2463,0.99786407,0.0014717241,0.0057926155,0.006544412,0.069082655,0.002987224,0.0017519813,0.99282587,0.042344514,0.009498356
2464,0.061269313,0.010737978,0.9740514,0.010099554,0.0010457096,0.018986646,0.006343041,9.568717e-05,0.000254122,0.0005404459
2465,0.01162262,0.98698646,0.010621208,0.010299377,0.0017919273,0.00071079563,0.008261348,0.0004928032,0.0006264061,0.00031959702
2466,0.0056935144,0.009297658,0.03910693,0.016122984,0.0037916591,0.97981983,0.012216422,0.000774275,0.00062511343,0.00040407144
2467,0.9970741,0.0036764557,0.023405118,0.0039126915,0.23082002,0.0009352971,0.00015070084,0.00031581154,0.0049189827,0.005700648
2468,0.18685707,0.99610126,0.012834232,0.012649368,0.016667025,0.0014946593,0.0012969163,0.00097022974,0.008808203,0.0015959388
2469,0.9908606,0.0013373265,0.0035167735,0.0065598665,0.86489064,0.0010343174,0.000113381546,0.0010399459,0.00158237,0.022343313
2470,0.020701492,0.99406874,0.007428419,0.008381891,0.003456492,0.0008116323,0.0035832892,0.0005301269,0.0020731247,0.00090087275
2471,0.044748247,0.0041529275,0.0074446197,0.987961,0.0037925004,0.005862403,0.007321642,0.0008312312,8.627046e-06,0.0017230504
2472,0.99682,0.0012262296,0.002953927,0.006868454,0.06572744,8.04628e-05,5.595659e-05,0.0042290986,0.007584214,0.98790807
2473,0.011961408,0.6661873,0.006679509,0.016895307,0.003097654,0.0019142614,0.014952894,0.0007192992,0.0002770511,0.000339903
2474,0.011458853,0.005264639,0.028026361,0.01062806,0.00828237,0.98268133,0.00737379,0.0015340085,0.0011137059,0.00092866534
2475,0.970553,0.9299712,0.2238873,0.08453151,0.9497314,0.023904962,0.0005699638,0.005359398,0.03063823,0.018253617
2476,0.9972512,0.008916531,0.046188127,0.003697166,0.66418123,0.011680766,0.0012697375,0.00087179674,0.99349785,0.0153314285
2477,0.027368719,0.9965827,0.17949983,0.07229022,0.0040229326,0.0026259255,0.010198831,0.0009798071,0.0010810904,0.0007347773
2478,0.9975249,0.0011089097,0.004231439,0.0011853178,0.050844625,0.00118026,0.0022727684,0.003839189,0.98828864,0.00913685
2479,0.010665927,0.0056280172,0.9889354,0.017749913,0.0053416137,0.9922426,0.007406407,0.00066183874,0.00032183304,0.0022046387
2480,0.99692935,0.0013746141,0.0037515394,0.006507457,0.049645532,0.0027604417,0.0024678302,0.9902305,0.06804889,0.006003322
2481,0.9987631,0.0014350183,0.0016359284,0.00062179985,0.6362229,0.0005457147,0.0005607263,0.0022563254,0.9698406,0.012039461
2482,0.9985435,0.0014372414,0.0031211537,0.0010047202,0.23970073,0.00094716635,0.0012210872,0.001500845,0.9950807,0.021316594
2483,0.9894665,0.0045723165,0.0075859632,0.0025143705,0.07323312,0.014015272,0.0030027693,0.00606801,0.49324107,0.0007802957
2484,0.9931425,0.0016465982,0.004927369,0.010377104,0.03774785,0.00015302449,5.923181e-05,0.002175109,0.0035537228,0.9872343
2485,0.9975648,0.0013058947,0.004154796,0.0045822063,0.1577189,5.4086955e-05,4.4098637e-05,0.0023599246,0.014660658,0.9934469
2486,0.99378115,0.7584295,0.0054709115,0.003984945,0.23863882,0.00063037174,0.000101142185,0.0028575691,0.24645805,0.027022166
2487,0.010240586,0.98999476,0.006644791,0.008062167,0.002557723,0.0009361722,0.0048815524,0.00036365315,0.0011379307,0.0005497867
2488,0.9965798,0.0013999556,0.004258283,0.0011988784,0.02744882,0.001167816,0.0023593598,0.0032882593,0.9801189,0.0068088183
2489,0.9934335,0.0051582158,0.015089457,0.013421224,0.8248971,0.00014698693,3.4650475e-05,0.0021864967,0.0028389546,0.9811375
2490,0.08670194,0.01432603,0.9352125,0.7933816,0.0035282401,0.8927909,0.92260194,0.003099358,0.001100034,0.000121072364
2491,0.9988519,0.0016669227,0.002757836,0.0013287896,0.6189449,0.0011227069,0.0008222543,0.00077688467,0.99456066,0.031169558
2492,0.02342133,0.005682355,0.0050355946,0.9836262,0.0027588343,0.0045940774,0.008701927,0.000595457,7.366507e-06,0.0010900602
2493,0.010407764,0.0021733865,0.01052458,0.013648263,0.0048859785,0.014309839,0.9636138,0.002104872,0.0053612385,5.491812e-05
2494,0.99553114,0.0012137903,0.0040979674,0.007391555,0.024872744,0.0039200503,0.002473776,0.9914573,0.0066711274,0.0045522638
2495,0.015090357,0.006106704,0.035446122,0.014029334,0.008872679,0.9878528,0.006365796,0.0019693307,0.001127385,0.0008835302
2496,0.006381043,0.015931461,0.94763017,0.009540185,0.00059980707,0.08302243,0.009117871,4.515685e-05,7.198963e-05,0.0002576453
2497,0.0038614315,0.0014664312,0.010850219,0.046336487,0.0014965928,0.026320044,0.9049714,0.00043525617,0.0004963093,1.717869e-05
2498,0.010170647,0.005251219,0.9937691,0.025391547,0.0016945984,0.060628418,0.053328294,6.943571e-05,0.0001399305,0.00060532236
2499,0.012910115,0.9912815,0.004564346,0.009719871,0.0039375834,0.0010770161,0.0025430855,0.00034328623,0.0015336593,0.00096922816
2500,0.9939605,0.002232761,0.005657537,0.0064217406,0.9889488,0.0033538928,0.00016716094,0.0023600974,0.0042533525,0.010972206
2501,0.9986833,0.0041304654,0.00530095,0.0045202365,0.9725078,0.005966199,0.00061141606,0.00121695,0.984622,0.037560597
2502,0.0033007653,0.0038234973,0.89290416,0.055366118,0.0006299765,0.040979337,0.009510314,1.6663733e-05,1.5305483e-05,0.0002921152
2503,0.013666974,0.0062947567,0.98998636,0.017782297,0.0023881872,0.026009507,0.0026138371,4.867251e-05,0.00010423897,0.005762792
2504,0.041193172,0.004433729,0.009888555,0.9879308,0.0035144778,0.0058178687,0.0079978965,0.0007900606,7.381605e-06,0.0014927534
2505,0.9985019,0.001128173,0.0055344035,0.006404789,0.060120717,0.0037567664,0.0010664861,0.9894712,0.011112121,0.0064742374
2506,0.9976018,0.0013586417,0.0035961745,0.0022244172,0.05657887,0.0011598797,0.0024466526,0.0029728806,0.9887766,0.008731064
2507,0.8832227,0.010547034,0.14184953,0.108519316,0.07466495,0.03532395,0.9004953,0.068158016,0.047575794,0.0012695421
2508,0.99582076,0.0017795778,0.0061186594,0.0021206138,0.024562439,0.0025487572,0.003091393,0.0037650545,0.98434204,0.004979559
2509,0.9941081,0.0020713995,0.004025056,0.008401159,0.9883896,0.002581471,0.00017101473,0.0022262288,0.0033115488,0.012489059
2510,0.014918586,0.0018320236,0.8690072,0.026298221,0.003500658,0.82347065,0.9586032,0.0006634864,0.0026906892,3.499174e-05
2511,0.9951723,0.004869083,0.008758941,0.02238152,0.009965179,0.00091231905,0.00028174836,0.0039147623,0.0016655179,0.0018446759
2512,0.011108753,0.0057025803,0.9947876,0.021453466,0.0020223728,0.032276563,0.048690934,8.7050255e-05,0.00032212646,0.0016497436
2513,0.020514417,0.006631328,0.8864392,0.9522051,0.0011267017,0.08480394,0.01317045,0.00036059346,4.7672256e-06,0.0007416136
2514,0.99157715,0.03999913,0.06637035,0.014408119,0.042860236,0.2825621,0.0074772183,0.35497192,0.022023816,0.0012082234
2515,0.036912728,0.0035826082,0.005231697,0.98550814,0.0032267254,0.0054395227,0.007843222,0.0007200608,7.314319e-06,0.0012864695
2516,0.03302814,0.0020870843,0.017839279,0.02137671,0.0062774173,0.013822606,0.96929663,0.0014404011,0.0056800037,5.709986e-05
2517,0.012004274,0.0040288004,0.98676074,0.034314252,0.0031683757,0.9948256,0.016438289,0.0007630385,0.00024705307,0.0011241795
2518,0.010458477,0.06514788,0.0013224895,0.5004231,0.0009918682,0.0007140031,0.008438713,0.00026841526,2.0477828e-05,0.00037994212
2519,0.011630017,0.04373581,0.055132754,0.05282347,0.005534679,0.9924792,0.02702746,0.0017938133,0.0016777496,0.00045140184
2520,0.0025405225,0.010575462,0.056888543,0.013173791,0.0009902895,0.013546683,0.11338906,6.695502e-05,0.00011186686,9.1519476e-05
2521,0.012431931,0.99119323,0.0042390223,0.010555314,0.00376883,0.0010694732,0.003197221,0.00038747097,0.0014660906,0.0008371801
2522,0.99349254,0.00082619657,0.0034272303,0.0076498585,0.9253275,8.612425e-05,1.5837639e-05,0.00069781195,0.0017266925,0.90003914
2523,0.005083588,0.0029637334,0.9872541,0.015516746,0.0018193325,0.98101497,0.020377656,0.00019289582,0.00016853621,0.00048799993
2524,0.005308817,0.0021185814,0.3169479,0.32524619,0.0011798672,0.87619257,0.0060686567,0.00015505495,1.2848103e-05,0.00014561688
2525,0.012147279,0.9906194,0.0049706646,0.0078390185,0.003466952,0.0009876838,0.0024062674,0.0003151459,0.001493519,0.00086316443
2526,0.9981877,0.003311881,0.015573081,0.061553113,0.9402343,0.022214847,0.0012692653,0.97194654,0.0045516477,0.065526076
2527,0.018666716,0.004878287,0.99350774,0.017370544,0.0027700393,0.02346664,0.007014509,8.491858e-05,0.0002672037,0.005975601
2528,0.99181765,0.0021116373,0.010388628,0.006593865,0.038078208,0.0044596153,0.01473237,0.005690127,0.98794985,0.0031986118
2529,0.99657476,0.001208281,0.003936905,0.015329989,0.95918894,0.00030416783,5.9488107e-06,0.0023612932,0.004827797,0.9901754
2530,0.9974873,0.0011396046,0.004712117,0.0009461611,0.028522104,0.001068974,0.0015425069,0.0018699851,0.96282166,0.0038599628
2531,0.9960408,0.0010292557,0.0031590252,0.007630604,0.08604428,7.816871e-05,3.6652647e-05,0.002683292,0.0036471859,0.9900446
